,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,index,Unnamed: 0.1.1,home,fg_r,fga_r,3p_r,3pa_r,3p_max_r,ft_r,fta_r,orb_r,drb_r,ast_r,stl_r,blk_r,tov_r,o_fg_r,o_fga_r,o_3p_r,o_3pa_r,o_3p_max_r,o_ft_r,o_fta_r,o_orb_r,o_drb_r,o_ast_r,o_stl_r,o_blk_r,o_tov_r,fg_opp_r,fga_opp_r,3p_opp_r,3pa_opp_r,3p_max_opp_r,ft_opp_r,fta_opp_r,orb_opp_r,drb_opp_r,ast_opp_r,stl_opp_r,blk_opp_r,tov_opp_r,o_fg_opp_r,o_fga_opp_r,o_3p_opp_r,o_3pa_opp_r,o_3p_max_opp_r,o_ft_opp_r,o_fta_opp_r,o_orb_opp_r,o_drb_opp_r,o_ast_opp_r,o_stl_opp_r,o_blk_opp_r,o_tov_opp_r,team,team_opp,date,PointDifference,Line,Covered,points,points_opp,O/U_Result,O/U_Line,Covered_O/U
49,49,49,49,49,1666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORL,ATL,2022-10-21,10,9.0,0.0,98,108,206,225.5,0.0
50,50,50,50,50,317,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,NOP,2022-10-21,12,6.5,0.0,112,124,236,226.0,1.0
51,51,51,51,51,556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,GSW,2022-10-21,-5,5.5,1.0,128,123,251,229.5,1.0
52,52,52,52,52,1111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEM,HOU,2022-10-21,-7,-7.0,0.5,129,122,251,232.5,1.0
53,53,53,53,53,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOP,CHA,2022-10-21,-12,-6.5,1.0,124,112,236,226.0,1.0
54,54,54,54,54,1982,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAC,LAC,2022-10-22,2,2.5,1.0,109,111,220,225.5,0.0
55,55,55,55,55,953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,SAC,2022-10-22,-2,-2.5,0.0,111,109,220,225.5,0.0
56,56,56,56,56,1746,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,SAS,2022-10-22,9,-13.5,0.0,105,114,219,224.5,0.0
57,57,57,57,57,2062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAS,PHI,2022-10-22,-9,13.5,1.0,114,105,219,224.5,0.0
58,58,58,58,58,1667,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORL,BOS,2022-10-22,6,8.5,1.0,120,126,246,216.0,1.0
59,59,59,59,59,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,ORL,2022-10-22,-6,-8.5,0.0,126,120,246,216.0,1.0
60,60,60,60,60,1269,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIL,HOU,2022-10-22,-20,-13.0,1.0,125,105,230,228.5,1.0
61,61,61,61,61,795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,MIL,2022-10-22,20,13.0,0.0,105,125,230,228.5,1.0
62,62,62,62,62,1191,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,TOR,2022-10-22,-3,-3.0,0.5,112,109,221,216.0,1.0
63,63,63,63,63,875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,DET,2022-10-22,-9,1.5,1.0,124,115,239,229.5,1.0
64,64,64,64,64,636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,IND,2022-10-22,9,-1.5,0.0,115,124,239,229.5,1.0
65,65,65,65,65,557,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,OKC,2022-10-22,-5,-9.0,0.0,122,117,239,227.0,1.0
66,66,66,66,66,1586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OKC,DEN,2022-10-22,5,9.0,1.0,117,122,239,227.0,1.0
67,67,67,67,67,477,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,MEM,2022-10-22,-41,-5.5,1.0,137,96,233,220.0,1.0
68,68,68,68,68,1112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEM,DAL,2022-10-22,41,5.5,0.0,96,137,233,220.0,1.0
69,69,69,69,69,239,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,CLE,2022-10-22,32,2.0,0.0,96,128,224,220.0,1.0
70,70,70,70,70,397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,CHI,2022-10-22,-32,-2.0,1.0,128,96,224,220.0,1.0
71,71,71,71,71,2141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,MIA,2022-10-22,3,3.0,0.5,109,112,221,216.0,1.0
72,72,72,72,72,1904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POR,LAL,2022-10-23,-2,3.5,1.0,106,104,210,225.5,0.0
73,73,73,73,73,1587,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OKC,MIN,2022-10-23,10,8.0,0.0,106,116,222,227.5,0.0
74,74,74,74,74,1349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,OKC,2022-10-23,-10,-8.0,1.0,116,106,222,227.5,0.0
75,75,75,75,75,1429,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOP,UTA,2022-10-23,1,-9.0,0.0,121,122,243,231.0,1.0
76,76,76,76,76,2220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UTA,NOP,2022-10-23,-1,9.0,1.0,122,121,243,231.0,1.0
77,77,77,77,77,1033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAL,POR,2022-10-23,2,-3.5,0.0,104,106,210,225.5,0.0
78,78,78,78,78,954,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,PHX,2022-10-23,17,1.0,0.0,95,112,207,219.0,0.0
79,79,79,79,79,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,CHA,2022-10-23,17,-10.0,0.0,109,126,235,228.5,1.0
80,80,80,80,80,715,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GSW,SAC,2022-10-23,-5,-10.0,0.0,130,125,255,232.5,1.0
81,81,81,81,81,1983,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAC,GSW,2022-10-23,5,10.0,1.0,125,130,255,232.5,1.0
82,82,82,82,82,398,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,WAS,2022-10-23,-10,-3.5,1.0,117,107,224,216.5,1.0
83,83,83,83,83,2299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,CLE,2022-10-23,10,3.5,0.0,107,117,224,216.5,1.0
84,84,84,84,84,1825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,LAC,2022-10-23,-17,-1.0,1.0,112,95,207,219.0,0.0
85,85,85,85,85,318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,ATL,2022-10-23,-17,10.0,1.0,126,109,235,228.5,1.0
86,86,86,86,86,1905,1,37.3,84.7,10.3,28.0,4.7,26.3,32.0,12.3,35.7,17.7,8.3,4.0,16.0,41.0,90.3,11.0,34.7,3.7,14.7,20.0,7.7,33.0,28.0,10.3,5.0,14.7,42.7,84.7,13.3,31.3,4.3,18.7,24.7,10.3,30.3,28.0,8.3,3.7,19.7,42.0,88.3,15.3,40.0,4.3,21.7,27.0,9.3,32.3,30.0,10.0,3.0,16.3,POR,DEN,2022-10-24,-25,5.0,1.0,135,110,245,227.5,1.0
87,87,87,87,87,558,0,42.7,84.7,13.3,31.3,4.3,18.7,24.7,10.3,30.3,28.0,8.3,3.7,19.7,42.0,88.3,15.3,40.0,4.3,21.7,27.0,9.3,32.3,30.0,10.0,3.0,16.3,37.3,84.7,10.3,28.0,4.7,26.3,32.0,12.3,35.7,17.7,8.3,4.0,16.0,41.0,90.3,11.0,34.7,3.7,14.7,20.0,7.7,33.0,28.0,10.3,5.0,14.7,DEN,POR,2022-10-24,25,-5.0,0.0,110,135,245,227.5,1.0
88,88,88,88,88,876,0,45.0,101.3,14.0,39.7,4.0,17.7,22.3,15.3,32.3,27.0,7.3,8.7,14.0,41.0,89.3,15.3,34.7,4.3,24.7,32.7,12.7,35.0,27.0,6.3,5.7,15.3,37.7,82.3,9.3,29.7,3.0,18.7,23.0,7.3,31.0,19.7,6.7,4.3,12.0,41.0,85.0,13.7,38.3,4.0,14.3,19.0,8.3,34.0,25.0,5.7,5.3,12.0,IND,PHI,2022-10-24,14,12.5,0.0,106,120,226,229.0,0.0
89,89,89,89,89,1508,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,87.0,11.3,32.7,4.3,17.7,24.0,10.7,36.0,19.3,6.3,6.3,15.3,40.7,90.0,15.3,38.7,5.0,19.0,22.7,9.3,32.0,27.0,8.7,4.0,12.3,NYK,ORL,2022-10-24,-13,-7.5,1.0,115,102,217,222.0,0.0
90,90,90,90,90,1668,0,40.0,87.0,11.3,32.7,4.3,17.7,24.0,10.7,36.0,19.3,6.3,6.3,15.3,40.7,90.0,15.3,38.7,5.0,19.0,22.7,9.3,32.0,27.0,8.7,4.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORL,NYK,2022-10-24,13,7.5,0.0,102,115,217,222.0,0.0
91,91,91,91,91,1350,1,44.7,96.3,10.3,35.0,3.0,19.3,26.0,15.7,40.7,23.0,6.7,5.0,16.3,42.7,101.3,14.3,45.3,4.0,15.7,21.3,15.3,35.7,28.3,8.0,6.0,12.3,42.3,89.7,13.3,34.3,4.3,19.7,26.7,11.0,30.3,27.7,7.3,6.3,15.3,45.3,94.0,11.3,31.7,3.3,20.7,24.3,13.3,31.0,28.0,7.0,7.0,14.3,MIN,SAS,2022-10-24,9,-8.5,0.0,106,115,221,234.5,0.0
92,92,92,92,92,2063,0,42.3,89.7,13.3,34.3,4.3,19.7,26.7,11.0,30.3,27.7,7.3,6.3,15.3,45.3,94.0,11.3,31.7,3.3,20.7,24.3,13.3,31.0,28.0,7.0,7.0,14.3,44.7,96.3,10.3,35.0,3.0,19.3,26.0,15.7,40.7,23.0,6.7,5.0,16.3,42.7,101.3,14.3,45.3,4.0,15.7,21.3,15.3,35.7,28.3,8.0,6.0,12.3,SAS,MIN,2022-10-24,-9,8.5,1.0,115,106,221,234.5,0.0
93,93,93,93,93,1747,1,37.7,82.3,9.3,29.7,3.0,18.7,23.0,7.3,31.0,19.7,6.7,4.3,12.0,41.0,85.0,13.7,38.3,4.0,14.3,19.0,8.3,34.0,25.0,5.7,5.3,12.0,45.0,101.3,14.0,39.7,4.0,17.7,22.3,15.3,32.3,27.0,7.3,8.7,14.0,41.0,89.3,15.3,34.7,4.3,24.7,32.7,12.7,35.0,27.0,6.3,5.7,15.3,PHI,IND,2022-10-24,-14,-12.5,1.0,120,106,226,229.0,0.0
94,94,94,94,94,2142,0,38.0,85.7,12.7,32.3,4.3,18.7,26.0,9.3,30.3,22.7,11.0,4.3,10.7,38.0,77.7,11.3,31.0,3.7,21.3,26.3,8.3,33.7,26.3,3.3,6.7,15.0,39.0,82.7,10.3,28.0,3.7,19.7,23.3,8.3,33.7,24.0,5.3,2.3,14.3,39.7,86.3,13.7,36.0,4.0,19.0,23.7,10.7,31.3,21.3,8.3,7.3,13.0,TOR,MIA,2022-10-24,-8,3.5,1.0,98,90,188,215.0,0.0
95,95,95,95,95,1113,1,40.3,95.0,15.0,41.7,3.7,17.7,25.3,14.3,33.3,24.3,6.0,8.3,14.0,44.3,97.3,14.0,37.0,3.7,21.0,28.0,15.3,35.0,23.0,6.0,6.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEM,BKN,2022-10-24,-10,-1.0,1.0,134,124,258,234.0,1.0
96,96,96,96,96,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,95.0,15.0,41.7,3.7,17.7,25.3,14.3,33.3,24.3,6.0,8.3,14.0,44.3,97.3,14.0,37.0,3.7,21.0,28.0,15.3,35.0,23.0,6.0,6.0,13.7,BKN,MEM,2022-10-24,10,1.0,0.0,124,134,258,234.0,1.0
97,97,97,97,97,796,1,40.7,94.7,13.7,35.7,3.7,16.3,22.3,14.3,34.3,21.0,5.7,5.0,13.7,46.0,91.0,14.0,32.7,3.3,17.7,24.7,9.7,35.3,28.3,8.7,8.3,12.3,44.7,97.3,16.3,42.0,4.7,20.0,26.7,15.0,32.0,31.7,11.3,5.0,16.0,45.7,97.3,8.0,27.3,2.7,17.0,21.0,15.0,31.7,23.7,7.7,5.3,19.3,HOU,UTA,2022-10-24,-6,2.0,1.0,114,108,222,234.5,0.0
98,98,98,98,98,2221,0,44.7,97.3,16.3,42.0,4.7,20.0,26.7,15.0,32.0,31.7,11.3,5.0,16.0,45.7,97.3,8.0,27.3,2.7,17.0,21.0,15.0,31.7,23.7,7.7,5.3,19.3,40.7,94.7,13.7,35.7,3.7,16.3,22.3,14.3,34.3,21.0,5.7,5.0,13.7,46.0,91.0,14.0,32.7,3.3,17.7,24.7,9.7,35.3,28.3,8.7,8.3,12.3,UTA,HOU,2022-10-24,6,-2.0,0.0,108,114,222,234.5,0.0
99,99,99,99,99,240,1,36.0,85.3,9.0,30.7,2.7,23.0,28.7,10.7,29.0,20.3,10.7,5.3,12.3,42.0,81.7,12.7,27.0,4.7,16.0,19.0,7.0,37.3,26.3,6.0,5.0,17.3,43.0,82.7,15.0,38.3,4.0,20.0,23.7,8.3,30.3,21.7,5.7,6.7,12.3,42.3,89.0,12.0,31.3,4.3,17.0,22.0,9.0,29.3,20.0,7.0,4.3,10.7,CHI,BOS,2022-10-24,-18,6.0,1.0,120,102,222,225.5,0.0
