,Date,Away,Home,Favorite,Line,Over/Under
939,2021-05-01,CHI,ATL,ATL,-8.0,217.5
940,2021-05-01,MIA,CLE,MIA,-11.5,209.0
941,2021-05-01,MEM,ORL,MEM,-11.5,218.0
942,2021-05-01,NOP,MIN,NOP,-4.0,238.5
943,2021-05-01,IND,OKC,IND,-8.0,232.5
944,2021-05-01,WAS,DAL,DAL,-4.5,232.5
945,2021-05-01,TOR,UTA,UTA,-7.0,216.0
946,2021-05-01,DEN,LAC,LAC,-5.5,222.0
947,2021-05-02,BKN,MIL,MIL,-2.5,242.5
948,2021-05-02,POR,BOS,POR,-1.0,235.0
949,2021-05-02,MIA,CHA,MIA,-5.5,213.0
950,2021-05-02,SAC,DAL,DAL,-6.5,226.5
951,2021-05-02,NYK,HOU,NYK,-10.0,218.0
952,2021-05-02,PHX,OKC,PHX,-15.0,222.0
953,2021-05-02,PHI,SAS,PHI,-10.0,219.0
954,2021-05-02,TOR,LAL,LAL,-10.0,214.5
955,2021-05-03,ORL,DET,DET,-2.0,210.0
956,2021-05-03,IND,WAS,WAS,-4.5,246.5
957,2021-05-03,GSW,NOP,NOP,-2.0,236.0
958,2021-05-03,POR,ATL,ATL,-2.0,237.0
959,2021-05-03,PHI,CHI,PHI,-7.5,210.5
960,2021-05-03,NYK,MEM,MEM,-4.0,221.0
961,2021-05-03,SAS,UTA,UTA,-7.5,220.5
962,2021-05-03,DEN,LAL,DEN,-4.0,213.0
963,2021-05-04,PHX,CLE,PHX,-12.5,220.0
964,2021-05-04,CHA,DET,CHA,-4.0,218.0
965,2021-05-04,BKN,MIL,MIL,-2.0,242.5
966,2021-05-04,DAL,MIA,MIA,-1.0,215.0
967,2021-05-04,GSW,NOP,NOP,-2.0,235.0
968,2021-05-04,SAC,OKC,SAC,-5.5,227.0
969,2021-05-04,TOR,LAC,LAC,-11.0,217.5
970,2021-05-05,POR,CLE,POR,-12.0,227.0
971,2021-05-05,BOS,ORL,BOS,-12.5,221.0
972,2021-05-05,PHX,ATL,PHX,-1.0,227.0
973,2021-05-05,SAC,IND,IND,-6.0,239.5
974,2021-05-05,PHI,HOU,PHI,-14.5,220.5
975,2021-05-05,WAS,MIL,MIL,-4.0,243.0
976,2021-05-05,MEM,MIN,MEM,-3.5,237.5
977,2021-05-05,NYK,DEN,DEN,-3.5,214.5
978,2021-05-05,SAS,UTA,UTA,-7.0,219.0
979,2021-05-06,CHI,CHA,CHI,-4.5,218.5
980,2021-05-06,BKN,DAL,BKN,-3.0,235.0
981,2021-05-06,MEM,DET,MEM,-9.0,222.0
982,2021-05-06,ATL,IND,ATL,-6.0,238.5
983,2021-05-06,WAS,TOR,WAS,-2.0,235.5
984,2021-05-06,OKC,GSW,GSW,-14.0,225.0
985,2021-05-06,LAL,LAC,LAC,-8.5,212.0
986,2021-05-07,NOP,PHI,PHI,-11.5,223.5
987,2021-05-07,BOS,CHI,BOS,-4.0,226.0
988,2021-05-07,ORL,CHA,CHA,-7.5,214.0
989,2021-05-07,MIN,MIA,MIA,-8.0,228.0
990,2021-05-07,HOU,MIL,MIL,-17.0,233.0
991,2021-05-07,CLE,DAL,DAL,-10.5,217.0
992,2021-05-07,DEN,UTA,UTA,-4.5,215.0
993,2021-05-07,NYK,PHX,PHX,-6.5,217.0
994,2021-05-07,LAL,POR,POR,-7.5,223.0
995,2021-05-07,SAS,SAC,SAS,-4.5,223.5
996,2021-05-08,MEM,TOR,MEM,-6.5,226.0
997,2021-05-08,WAS,IND,WAS,-4.0,250.0
998,2021-05-08,DET,PHI,PHI,-9.0,217.0
999,2021-05-08,BKN,DEN,BKN,-3.5,231.5
1000,2021-05-08,HOU,UTA,UTA,-16.0,225.0
1001,2021-05-08,OKC,GSW,GSW,-13.5,222.5
1002,2021-05-08,SAS,POR,POR,-6.0,233.0
1003,2021-05-09,MIA,BOS,BOS,-1.0,222.0
1004,2021-05-09,NYK,LAC,LAC,-7.5,215.0
1005,2021-05-09,NOP,CHA,CHA,-3.0,223.5
1006,2021-05-09,DAL,CLE,DAL,-10.0,218.0
1007,2021-05-09,MIN,ORL,MIN,-7.5,232.0
1008,2021-05-09,CHI,DET,CHI,-9.0,217.0
1009,2021-05-09,PHX,LAL,PHX,-7.0,217.0
1010,2021-05-09,OKC,SAC,SAC,-9.0,224.0
1011,2021-05-10,IND,CLE,IND,-9.5,229.0
1012,2021-05-10,WAS,ATL,ATL,-8.5,237.5
1013,2021-05-10,NOP,MEM,MEM,-9.5,228.5
1014,2021-05-10,MIL,SAS,MIL,-7.0,233.5
1015,2021-05-10,UTA,GSW,UTA,-2.0,225.5
1016,2021-05-10,HOU,POR,POR,-15.0,238.5
1017,2021-05-11,MIA,BOS,MIA,-1.5,224.5
1018,2021-05-11,DEN,CHA,DEN,-6.0,223.5
1019,2021-05-11,MIN,DET,MIN,-7.5,228.0
1020,2021-05-11,LAC,TOR,LAC,-13.5,217.5
1021,2021-05-11,PHI,IND,PHI,-5.5,234.0
1022,2021-05-11,BKN,CHI,BKN,-4.5,234.5
1023,2021-05-11,DAL,MEM,DAL,-3.5,227.5
1024,2021-05-11,ORL,MIL,MIL,-15.0,230.0
1025,2021-05-11,PHX,GSW,PHX,-4.5,231.5
1026,2021-05-11,OKC,SAC,SAC,-9.0,222.5
1027,2021-05-11,NYK,LAL,LAL,-2.5,210.0
1028,2021-05-12,WAS,ATL,ATL,-7.0,238.5
1029,2021-05-12,SAS,BKN,BKN,-5.0,233.0
1030,2021-05-12,BOS,CLE,BOS,-6.0,221.5
1031,2021-05-12,NOP,DAL,DAL,-9.5,225.5
1032,2021-05-12,POR,UTA,UTA,-1.0,234.0
1033,2021-05-12,HOU,LAL,LAL,-9.0,220.0
1034,2021-05-13,LAC,CHA,LAC,-8.5,220.5
1035,2021-05-13,MIL,IND,MIL,-9.0,242.0
1036,2021-05-13,ORL,ATL,ATL,-13.5,222.5
1037,2021-05-13,PHI,MIA,MIA,-1.5,218.5
1038,2021-05-13,SAS,NYK,NYK,-4.5,215.5
1039,2021-05-13,TOR,CHI,CHI,-10.5,216.5
1040,2021-05-13,SAC,MEM,MEM,-8.5,227.5
1041,2021-05-13,DEN,MIN,DEN,-2.0,230.5
1042,2021-05-13,POR,PHX,PHX,-2.0,237.0
1043,2021-05-14,CLE,WAS,WAS,-9.0,226.5
1044,2021-05-14,DEN,DET,DEN,-8.5,217.0
1045,2021-05-14,ORL,PHI,PHI,-14.5,213.5
1046,2021-05-14,UTA,OKC,UTA,-15.5,221.5
1047,2021-05-14,TOR,DAL,DAL,-14.5,219.5
1048,2021-05-14,LAC,HOU,LAC,-7.0,225.0
1049,2021-05-14,SAC,MEM,MEM,-3.5,225.0
1050,2021-05-14,NOP,GSW,GSW,-1.0,220.0
1051,2021-05-15,CHI,BKN,BKN,-11.0,231.5
1052,2021-05-15,LAL,IND,LAL,-8.5,226.5
1053,2021-05-15,MIA,MIL,MIL,-4.0,233.0
1054,2021-05-15,BOS,MIN,MIN,-5.0,233.5
1055,2021-05-15,CHA,NYK,NYK,-5.5,213.5
1056,2021-05-15,PHX,SAS,PHX,-10.5,225.5
1057,2021-05-16,HOU,ATL,ATL,-7.5,232.0
1058,2021-05-16,CLE,BKN,BKN,-13.0,225.5
1059,2021-05-16,MIL,CHI,MIL,-7.0,224.5
1060,2021-05-16,MIA,DET,MIA,-3.0,212.0
1061,2021-05-16,MEM,GSW,GSW,-3.5,228.0
1062,2021-05-16,DAL,MIN,DAL,-7.0,230.0
1063,2021-05-16,LAL,NOP,LAL,-9.5,221.5
1064,2021-05-16,BOS,NYK,NYK,-12.0,211.0
1065,2021-05-16,LAC,OKC,LAC,-8.0,220.5
1066,2021-05-16,ORL,PHI,PHI,-6.0,214.0
1067,2021-05-16,DEN,POR,POR,-8.5,229.5
1068,2021-05-16,UTA,SAC,UTA,-11.5,221.5
